"ID","InnerCode","InfoPublDate","ReportDate","InvestType","IndustryCode","IndustryName","MarketValue","RatioInNV","XGRQ","JSID","InduStandard","InduDiscCode","TransCode","InsertTime"
"696331822115","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","23000","科学研究和技术服务业","121159.78","0.00001","6/7/2022 03:28:22","710403697052","22","M","225768","24/1/2022 09:23:16"
"696331796303","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","24000","水利、环境和公共设施管理业","21351.71","0.000002","6/7/2022 01:28:58","710394566236","22","N","225768","24/1/2022 09:23:17"
"696331798066","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","27000","卫生和社会工作","18161.78","0.000001","6/7/2022 01:28:58","710394566237","22","Q","225768","24/1/2022 09:23:17"
"696331809480","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","28000","文化、体育和娱乐业","16891.92","0.000001","6/7/2022 03:28:22","710403697053","22","R","225768","24/1/2022 09:23:17"
"696331797009","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","3","10001","行业投资合计","12128498299.45","0.9976","6/7/2022 01:28:58","710394566238","22",,"225768","24/1/2022 09:22:31"
"696331825831","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","3","13000","制造业","11443825566.78","0.9413","6/7/2022 03:28:22","710403697054","22","C","225768","24/1/2022 09:22:31"
"696331828062","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","3","19000","信息传输、软件和信息技术服务业","684672732.67","0.0563","6/7/2022 03:28:22","710403697055","22","I","225768","24/1/2022 09:22:31"
"703947128107","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","10001","行业投资合计","2750591.68","0.0002","3/7/2022 20:20:40","710194849964","22",,"225768","22/4/2022 09:02:29"
"703947128331","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","13000","制造业","2536914.86","0.0002","3/7/2022 20:20:40","710194849965","22","C","225768","22/4/2022 09:02:29"
"703947128747","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","16000","批发和零售业","109236.3","0.000009","3/7/2022 20:20:40","710194849966","22","F","225768","22/4/2022 09:02:29"
"703947128979","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","40856.88","0.000004","3/7/2022 21:22:41","710198579688","22","I","225768","22/4/2022 09:02:29"
"703947129532","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","23000","科学研究和技术服务业","47831.54","0.000004","3/7/2022 21:22:41","710198579689","22","M","225768","22/4/2022 09:02:29"
"703947129669","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","27000","卫生和社会工作","15752.1","0.000001","3/7/2022 21:22:41","710198579690","22","Q","225768","22/4/2022 09:02:29"
"703947127911","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","3","10001","行业投资合计","11496709034.81","0.9977","3/7/2022 20:20:40","710194849967","22",,"225768","22/4/2022 09:02:16"
"703947128408","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","3","13000","制造业","10875369671.61","0.9438","3/7/2022 20:20:40","710194849968","22","C","225768","22/4/2022 09:02:15"
"703947129004","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","621339363.2","0.0539","3/7/2022 21:22:41","710198579691","22","I","225768","22/4/2022 09:02:16"
"711740740816","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","10001","行业投资合计","3047575.29","0.0002","21/7/2022 09:43:44","711740740817","22",,"225768","21/7/2022 09:43:44"
"711740733294","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","13000","制造业","2466802.81","0.0002","21/7/2022 09:43:44","711740733296","22","C","225768","21/7/2022 09:43:44"
"711740731416","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","16000","批发和零售业","21401.16","0.000002","21/7/2022 09:43:44","711740731417","22","F","225768","21/7/2022 09:43:44"
"711740734654","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","76131.78","0.000006","21/7/2022 09:43:44","711740734655","22","I","225768","21/7/2022 09:43:44"
"711740745713","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","23000","科学研究和技术服务业","30307.77","0.000002","21/7/2022 09:43:44","711740745714","22","M","225768","21/7/2022 09:43:44"
"711740730189","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","24000","水利、环境和公共设施管理业","243311.08","0.000019","21/7/2022 09:43:44","711740730190","22","N","225768","21/7/2022 09:43:44"
"711740727427","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","27000","卫生和社会工作","209620.69","0.000017","21/7/2022 09:43:44","711740727429","22","Q","225768","21/7/2022 09:43:44"
"711740730450","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","3","10001","行业投资合计","12540488358.78","0.9976","21/7/2022 09:43:44","711740730451","22",,"225768","21/7/2022 09:43:44"
"711740749242","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","3","13000","制造业","11626322362","0.9249","21/7/2022 09:43:44","711740749243","22","C","225768","21/7/2022 09:43:44"
"711740751546","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","914165996.78","0.0727","21/7/2022 09:43:44","711740751547","22","I","225768","21/7/2022 09:43:44"
"720126143668","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","10001","行业投资合计","3571955.06","0.0003","26/10/2022 09:47:42","720126143669","22",,"225768","26/10/2022 09:47:42"
"720126101231","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","13000","制造业","3001101.37","0.0003","26/10/2022 09:47:42","720126101233","22","C","225768","26/10/2022 09:47:42"
"720126083051","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","275541.84","0.000024","26/10/2022 09:47:42","720126083052","22","I","225768","26/10/2022 09:47:42"
"720126044729","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","23000","科学研究和技术服务业","232911.75","0.000021","26/10/2022 09:47:42","720126044731","22","M","225768","26/10/2022 09:47:42"
"720126053908","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","24000","水利、环境和公共设施管理业","31085.6","0.000003","26/10/2022 09:47:42","720126053909","22","N","225768","26/10/2022 09:47:42"
"720126106340","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","27000","卫生和社会工作","31314.5","0.000003","26/10/2022 09:47:42","720126106341","22","Q","225768","26/10/2022 09:47:42"
"720126053830","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","3","10001","行业投资合计","11220445336.89","0.9971","26/10/2022 09:47:42","720126053831","22",,"225768","26/10/2022 09:47:42"
"720126040259","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","3","13000","制造业","10574399056.57","0.9397","26/10/2022 09:47:42","720126040261","22","C","225768","26/10/2022 09:47:42"
"720126065258","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","646046280.32","0.0574","26/10/2022 09:47:42","720126065259","22","I","225768","26/10/2022 09:47:42"
"727676487471","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","10001","行业投资合计","6474550.69","0.0005","20/1/2023 09:11:32","727676487472","22",,"225768","20/1/2023 09:11:32"
"727676503158","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","13000","制造业","6019618.88","0.0005","20/1/2023 09:11:32","727676503159","22","C","225768","20/1/2023 09:11:32"
"727676501759","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","107383.36","0.000008","20/1/2023 09:11:32","727676501760","22","I","225768","20/1/2023 09:11:32"
"727676493160","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","23000","科学研究和技术服务业","202601.55","0.000016","20/1/2023 09:11:32","727676493165","22","M","225768","20/1/2023 09:11:32"
"727676498314","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","24000","水利、环境和公共设施管理业","38283.7","0.000003","20/1/2023 09:11:32","727676498315","22","N","225768","20/1/2023 09:11:32"
"727676499602","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","27000","卫生和社会工作","106663.2","0.000008","20/1/2023 09:11:32","727676499603","22","Q","225768","20/1/2023 09:11:32"
"727676500828","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","3","10001","行业投资合计","12973564738.07","0.9973","20/1/2023 09:11:32","727676500829","22",,"225768","20/1/2023 09:11:32"
"727676490804","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","3","13000","制造业","12176535471.84","0.936","20/1/2023 09:11:32","727676490805","22","C","225768","20/1/2023 09:11:32"
"727676494792","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","797029266.23","0.0613","20/1/2023 09:11:32","727676494793","22","I","225768","20/1/2023 09:11:32"
"735536203317","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","10001","行业投资合计","3069115.9","0.0002","22/4/2023 09:21:14","735536203318","22",,"225768","22/4/2023 09:21:14"
"735536213286","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","13000","制造业","773231.11","0.000048","22/4/2023 09:21:14","735536213287","22","C","225768","22/4/2023 09:21:14"
"735536203271","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","14000","电力、热力、燃气及水生产和供应业","361603.2","0.000022","22/4/2023 09:21:14","735536203272","22","D","225768","22/4/2023 09:21:14"
"735536205927","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","15000","建筑业","77329.12","0.000005","22/4/2023 09:21:14","735536205928","22","E","225768","22/4/2023 09:21:14"
"735536194967","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","16000","批发和零售业","264213.32","0.000016","22/4/2023 09:21:14","735536194968","22","F","225768","22/4/2023 09:21:14"
"735536197325","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","19000","信息传输、软件和信息技术服务业","1106288.86","0.0001","22/4/2023 09:21:14","735536197326","22","I","225768","22/4/2023 09:21:14"
"735536208834","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","23000","科学研究和技术服务业","309452.16","0.000019","22/4/2023 09:21:14","735536208835","22","M","225768","22/4/2023 09:21:14"
"735536217270","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","24000","水利、环境和公共设施管理业","103469.59","0.000006","22/4/2023 09:21:14","735536217271","22","N","225768","22/4/2023 09:21:14"
"735536213176","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","2","27000","卫生和社会工作","73528.54","0.000005","22/4/2023 09:21:14","735536213177","22","Q","225768","22/4/2023 09:21:14"
"735536217734","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","3","10001","行业投资合计","16130033471.51","0.9986","22/4/2023 09:21:14","735536217735","22",,"225768","22/4/2023 09:21:14"
"735536212276","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","3","13000","制造业","14783725392.98","0.9153","22/4/2023 09:21:14","735536212277","22","C","225768","22/4/2023 09:21:14"
"735536207727","225768","22/4/2023 00:00:00","31/3/2023 00:00:00","3","19000","信息传输、软件和信息技术服务业","1346308078.53","0.0833","22/4/2023 09:21:14","735536207728","22","I","225768","22/4/2023 09:21:14"
"743469616405","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","10001","行业投资合计","1268295.44","0.0001","21/7/2023 09:32:49","743469616406","22",,"225768","21/7/2023 09:32:49"
"743469607900","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","13000","制造业","1078823.8","0.0001","21/7/2023 09:32:49","743469607980","22","C","225768","21/7/2023 09:32:49"
"743469618719","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","14000","电力、热力、燃气及水生产和供应业","35447.47","0.000002","21/7/2023 09:32:49","743469618720","22","D","225768","21/7/2023 09:32:49"
"743469595021","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","15000","建筑业","10516.15","0.000001","21/7/2023 09:32:49","743469595022","22","E","225768","21/7/2023 09:32:49"
"743469608944","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","16000","批发和零售业","30441.28","0.000002","21/7/2023 09:32:49","743469608946","22","F","225768","21/7/2023 09:32:49"
"743469613765","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","19000","信息传输、软件和信息技术服务业","67149.4","0.000003","21/7/2023 09:32:49","743469613766","22","I","225768","21/7/2023 09:32:49"
"743469592844","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","23000","科学研究和技术服务业","14394.48","0.000001","21/7/2023 09:32:49","743469592845","22","M","225768","21/7/2023 09:32:49"
"743469599789","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","24000","水利、环境和公共设施管理业","7740","0","21/7/2023 09:32:49","743469599791","22","N","225768","21/7/2023 09:32:49"
"743469600265","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","2","27000","卫生和社会工作","23782.86","0.000001","21/7/2023 09:32:49","743469600267","22","Q","225768","21/7/2023 09:32:49"
"743469599395","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","3","10001","行业投资合计","19478674358.74","0.9986","21/7/2023 09:32:49","743469599396","22",,"225768","21/7/2023 09:32:49"
"743469593136","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","3","13000","制造业","17815077321.26","0.9133","21/7/2023 09:32:49","743469593137","22","C","225768","21/7/2023 09:32:49"
"743469594363","225768","21/7/2023 00:00:00","30/6/2023 00:00:00","3","19000","信息传输、软件和信息技术服务业","1663597037.48","0.0853","21/7/2023 09:32:49","743469594364","22","I","225768","21/7/2023 09:32:49"
"751607906088","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","10001","行业投资合计","4028843.55","0.0002","25/10/2023 10:04:51","751607906089","22",,"225768","25/10/2023 10:04:51"
"751607927680","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","13000","制造业","3804218.12","0.0002","25/10/2023 10:04:51","751607927681","22","C","225768","25/10/2023 10:04:51"
"751607905972","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","14000","电力、热力、燃气及水生产和供应业","33563.97","0.000002","25/10/2023 10:04:51","751607905973","22","D","225768","25/10/2023 10:04:51"
"751607921966","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","15000","建筑业","11369.83","0.000001","25/10/2023 10:04:51","751607921967","22","E","225768","25/10/2023 10:04:51"
"751607924081","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","16000","批发和零售业","53953.74","0.000003","25/10/2023 10:04:51","751607924082","22","F","225768","25/10/2023 10:04:51"
"751607924447","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","19000","信息传输、软件和信息技术服务业","70222.78","0.000004","25/10/2023 10:04:51","751607924448","22","I","225768","25/10/2023 10:04:51"
"751607915287","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","23000","科学研究和技术服务业","14669.76","0.000001","25/10/2023 10:04:51","751607915288","22","M","225768","25/10/2023 10:04:51"
"751607919465","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","24000","水利、环境和公共设施管理业","19659.89","0.000001","25/10/2023 10:04:51","751607919466","22","N","225768","25/10/2023 10:04:51"
"751607918328","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","2","27000","卫生和社会工作","21185.46","0.000001","25/10/2023 10:04:51","751607918329","22","Q","225768","25/10/2023 10:04:51"
"751607919161","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","3","10001","行业投资合计","17973858672.18","0.9985","25/10/2023 10:04:51","751607919162","22",,"225768","25/10/2023 10:04:51"
"751607912519","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","3","13000","制造业","16687658943.26","0.927","25/10/2023 10:04:51","751607912520","22","C","225768","25/10/2023 10:04:51"
"751607919728","225768","25/10/2023 00:00:00","30/9/2023 00:00:00","3","19000","信息传输、软件和信息技术服务业","1286199728.92","0.0714","25/10/2023 10:04:51","751607919729","22","I","225768","25/10/2023 10:04:51"
"759233351143","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","10001","行业投资合计","3195988.35","0.0002","22/1/2024 10:09:01","759233351155","22",,"225768","22/1/2024 10:09:01"
"759233456803","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","13000","制造业","3139300","0.0002","22/1/2024 10:09:01","759233456804","22","C","225768","22/1/2024 10:09:01"
"759233443003","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","16000","批发和零售业","19537.2","0.000001","22/1/2024 10:09:01","759233443004","22","F","225768","22/1/2024 10:09:01"
"759233360236","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","17000","交通运输、仓储和邮政业","13981.41","0.000001","22/1/2024 10:09:01","759233360237","22","G","225768","22/1/2024 10:09:01"
"759233487514","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","22000","租赁和商务服务业","3058","0","22/1/2024 10:09:01","759233487515","22","L","225768","22/1/2024 10:09:01"
"759233365440","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","23000","科学研究和技术服务业","11178.92","0.000001","22/1/2024 10:09:01","759233365441","22","M","225768","22/1/2024 10:09:01"
"759233440222","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","2","24000","水利、环境和公共设施管理业","8932.82","0.000001","22/1/2024 10:09:01","759233440225","22","N","225768","22/1/2024 10:09:01"
"759233440305","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","3","10001","行业投资合计","17180138625.39","0.9989","22/1/2024 10:09:01","759233440306","22",,"225768","22/1/2024 10:09:01"
"759233366557","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","3","13000","制造业","15732626898.23","0.9147","22/1/2024 10:09:01","759233366598","22","C","225768","22/1/2024 10:09:01"
"759233388722","225768","22/1/2024 00:00:00","31/12/2023 00:00:00","3","19000","信息传输、软件和信息技术服务业","1447511727.16","0.0842","22/1/2024 10:09:01","759233388723","22","I","225768","22/1/2024 10:09:01"
"767047233535","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","10001","行业投资合计","600960.86","0.000047","20/4/2024 09:11:07","767047233537","22",,"225768","20/4/2024 09:11:07"
"767047206021","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","13000","制造业","548769.12","0.000043","20/4/2024 09:11:07","767047206023","22","C","225768","20/4/2024 09:11:07"
"767047218622","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","17000","交通运输、仓储和邮政业","11556.45","0.000001","20/4/2024 09:11:07","767047218624","22","G","225768","20/4/2024 09:11:07"
"767047203510","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","19000","信息传输、软件和信息技术服务业","5924.1","0","20/4/2024 09:11:07","767047203511","22","I","225768","20/4/2024 09:11:07"
"767047204852","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","22000","租赁和商务服务业","3097.6","0","20/4/2024 09:11:07","767047204853","22","L","225768","20/4/2024 09:11:07"
"767047267993","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","23000","科学研究和技术服务业","15750.21","0.000001","20/4/2024 09:11:07","767047267994","22","M","225768","20/4/2024 09:11:07"
"767047170067","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","2","24000","水利、环境和公共设施管理业","15863.38","0.000001","20/4/2024 09:11:07","767047170069","22","N","225768","20/4/2024 09:11:07"
"767047170777","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","3","10001","行业投资合计","12718046115.97","0.9983","20/4/2024 09:11:07","767047170778","22",,"225768","20/4/2024 09:11:07"
"767047243204","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","3","13000","制造业","11669512576.27","0.916","20/4/2024 09:11:07","767047243207","22","C","225768","20/4/2024 09:11:07"
"767047202089","225768","20/4/2024 00:00:00","31/3/2024 00:00:00","3","19000","信息传输、软件和信息技术服务业","1048533539.7","0.0823","20/4/2024 09:11:07","767047202090","22","I","225768","20/4/2024 09:11:07"
